사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자
202402,9호선,동작(현충원),19,0,800,235,1355,1627,3638,1648,4580,2950,3123,2336,2736,3233,2926,2969,3774,2633,3778,2849,3952,2972,3558,2463,4006,2524,3671,2643,3402,3386,1643,2483,1244,1750,1201,1467,860,1550,420,1242,77,763,3,186,0,2,0,0,20240303
202402,9호선,등촌,17,0,5722,818,13791,2954,43921,6951,51384,15511,23989,11988,17006,9594,16206,10668,16914,12088,16146,13374,15030,14011,14540,17104,15074,20695,16585,25972,17847,44563,9593,33419,7338,21636,6077,17019,4760,14511,2252,9668,389,2679,6,28,0,0,0,0,20240303
202402,9호선,마곡나루(서울식물원),16,0,4229,1328,8652,13045,26451,21058,27980,51818,14369,22442,11257,13002,11864,12299,13995,12495,15342,14269,15677,13814,18323,13838,24218,15622,39044,23858,44734,34307,21805,27873,17631,15871,16028,15023,14209,13053,6809,8980,1009,3393,11,357,0,3,0,0,20240303
202402,9호선,사평,1,0,874,268,2908,1623,9531,3320,12353,7010,8074,4358,6248,3257,5604,3388,6258,4564,5777,5352,5477,5197,5616,5710,6884,6622,7830,8818,7952,11240,4431,8504,2866,5922,2116,5592,1566,5562,530,2933,122,798,1,11,0,0,0,0,20240303
202402,9호선,샛강,16,1,987,863,2069,3744,4378,14856,6190,35927,4853,13404,4824,8567,6143,7638,6926,7504,7993,7395,8444,7390,9648,6717,11099,7438,20488,9853,29372,12454,11812,7812,10269,4145,9252,3558,6589,3404,3402,1947,730,918,1,6,0,0,0,0,20240303
202402,9호선,선유도,2,0,1852,1035,5773,3511,20698,11918,24807,40383,12232,19775,8881,7361,8918,7474,9909,7207,9502,8410,9560,7755,9847,8530,12784,9464,23960,13002,35387,19961,12519,15839,7368,9593,6226,8873,4663,7943,1912,4626,366,1734,2,11,0,0,0,0,20240303
202402,9호선,신논현,81,1,3796,1230,11384,13742,27815,34901,36277,78748,29220,93498,26272,53900,31056,43230,37123,43685,40760,48684,44066,47103,50757,45982,60300,52848,77023,67757,100092,91727,74889,54388,57527,30347,63740,23823,55907,19481,29739,11314,4921,3527,30,289,0,10,0,0,20240303
202402,9호선,신목동,4,0,2465,338,5873,1667,18675,3467,17932,5935,8651,3430,6434,2610,5611,3041,6000,3450,5063,4229,4716,4828,5047,4615,5230,6152,6198,8485,5805,13205,2723,11487,2016,6390,1808,6366,1531,5343,582,3743,143,1201,2,48,0,0,0,0,20240303
202402,9호선,신반포,1,0,773,430,2012,5748,6525,7039,9059,9493,6581,6660,5180,5283,4928,3995,5795,4353,5845,5374,5519,5168,7468,5503,8743,5698,10290,6701,9861,9818,5462,6812,3573,4042,3669,4000,2071,3878,677,2197,137,732,0,10,0,0,0,0,20240303
202402,9호선,신방화,9,0,4629,524,10474,2239,24908,3788,25584,10098,13950,7154,10919,6230,10206,6118,11371,7698,10043,7994,8804,8404,8864,10979,9308,12191,9392,13858,9946,24466,6102,19173,4731,12743,3514,10674,2563,10323,1146,6002,212,2399,3,25,0,4,0,0,20240303
202402,9호선,양천향교,9,0,4218,1084,9547,8396,28179,11395,30256,36876,14422,14981,11006,8427,11491,7970,12809,8473,12375,9699,11891,9978,13059,10651,16314,11608,21348,18316,30646,26429,10922,23724,7286,15050,5990,14171,4273,12833,2039,9052,447,2853,3,158,0,0,0,0,20240303
202402,9호선,여의도,32,0,2554,2667,3959,23034,8462,130590,9773,159323,10098,75108,13147,34665,20763,34641,22172,32473,28503,36304,34614,29283,44066,28421,61739,27451,142647,28861,143282,29474,72744,17270,60326,9571,43894,8098,24999,7583,9256,3868,1173,1772,12,135,0,0,0,0,20240303
202402,9호선,염창,14,0,10970,711,24151,4224,70552,7316,76936,19059,44159,11654,27803,10533,23821,10877,24406,13587,22209,15755,18535,17307,18238,23230,19174,27673,21644,40614,23451,67869,12977,55796,10260,36720,9196,31655,7028,29534,2938,19255,455,5224,1,294,0,0,0,0,20240303
202402,9호선,증미,0,0,2320,552,7174,2117,21239,9539,23307,43955,11902,16736,8372,6544,8343,5480,8491,6098,8680,6608,8091,6633,8585,8042,9055,8762,20406,11016,34598,18509,9702,15612,5404,8551,4296,7842,2439,7340,1183,4383,180,1541,2,14,0,0,0,0,20240303
202402,9호선,흑석(중앙대입구),6,0,3174,895,5291,4189,16081,10098,21275,16096,14167,12579,11621,11578,12089,9388,13015,11623,13561,13485,13269,11700,14696,13312,15594,14447,20057,18153,14560,26989,9610,18173,8265,11949,8061,9844,7119,9604,3557,6340,576,2030,2,25,0,0,0,0,20240303
202402,9호선2~3단계,둔촌오륜,0,0,301,224,1096,2946,2828,1977,3378,1906,2076,1343,1272,783,1409,954,1426,898,1455,998,1414,956,1583,1109,3139,1592,2450,1931,1472,2838,706,2305,597,1447,544,1270,414,1424,178,776,42,292,1,38,0,0,0,0,20240303
202402,9호선2~3단계,봉은사,4,0,1615,1777,4621,13598,8644,37215,10015,107191,8889,78578,9950,44250,15316,40296,20420,36798,26078,37795,32037,34132,39713,28586,50886,26047,73170,27314,104622,25626,51986,15782,37445,9105,33589,7431,22509,5560,6153,3364,925,863,12,9,0,0,0,0,20240303
202402,9호선2~3단계,삼성중앙,0,0,917,625,2879,3732,5257,15699,6983,41495,6271,33459,5815,13175,6422,8104,8198,8020,8744,8843,9098,7168,10331,7636,13518,7833,24873,9947,39303,12827,18458,8636,10834,5153,9817,4691,6262,4131,2571,2549,530,950,2,17,0,0,0,0,20240303
202402,9호선2~3단계,삼전,10,0,4102,570,7036,3035,20200,4275,33574,11560,22526,6858,11752,5652,9967,5853,10529,7214,9978,7634,9337,8413,8935,9693,10114,12043,11550,15858,13863,26471,7168,22003,5787,13119,5129,13567,3818,10785,1754,7242,291,2427,3,467,0,0,0,0,20240303
202402,9호선2~3단계,석촌,1,0,2839,391,8490,2405,20726,4581,30816,11999,21986,11647,12943,8308,12251,8896,13333,10404,13917,10916,12909,10517,12683,11550,14570,14049,15581,18488,17403,29933,10695,22496,9709,14072,9887,11670,8230,12483,3431,6764,559,2048,7,24,0,0,0,0,20240303
202402,9호선2~3단계,석촌고분,4,0,2690,638,6070,2128,16908,4253,29550,14519,19139,10221,10557,6481,9806,5837,10526,7350,9728,8283,8911,7836,8824,9423,9640,11024,11054,14326,15461,23345,6790,19841,5502,11772,4853,11713,3593,9345,1450,6403,237,2167,11,55,0,0,0,0,20240303
202402,9호선2~3단계,선정릉,1,0,946,1043,3719,5816,7176,17612,9658,55091,7833,42745,6573,19027,7880,12945,10233,11385,10698,12666,12212,11063,13508,9429,17031,10039,29657,11954,48218,13524,26369,9870,13854,7276,11707,6598,9020,6152,3458,3637,626,1288,2,19,0,0,0,0,20240303
202402,9호선2~3단계,송파나루,1,0,1965,256,4078,1574,11998,4314,18581,11019,11286,8315,7202,5149,6196,7322,6901,7700,7452,8308,7419,7647,8045,8489,8176,11221,9729,14595,12903,24116,7336,15666,6995,8814,7495,6902,6179,6657,2508,3698,590,1492,13,13,0,2,0,0,20240303
202402,9호선2~3단계,언주,2,0,1129,1277,2560,9120,6219,21235,9527,63592,8734,48191,9538,23426,10784,12962,12428,11862,12668,14202,15356,12433,18517,12085,23570,11091,40245,12561,55039,14314,29137,10718,15980,6482,12826,6273,8917,4944,3549,3433,646,1214,3,52,0,1,0,0,20240303
202402,9호선2~3단계,올림픽공원(한국체대),0,0,1566,539,5891,4757,14540,4869,18134,11054,11929,9126,8425,8825,8986,9246,10271,12276,9467,14553,9416,14560,10588,15257,13152,17601,15267,18744,19129,19021,10950,14820,13293,10162,14785,9632,10433,8531,2800,5857,161,1684,0,58,0,2,0,0,20240303
202402,9호선2~3단계,종합운동장,0,0,1173,179,3278,1526,8695,4831,11142,11467,8319,7757,5720,4645,5690,4986,6075,5250,6476,6035,6238,5869,6323,6860,7876,7446,9903,11047,11888,15540,6782,11120,6442,6288,7443,6332,5053,4983,2102,3213,365,914,4,15,0,0,0,0,20240303
202402,9호선2~3단계,중앙보훈병원,1,0,3364,569,15438,7246,41475,11455,43866,19045,27076,13132,19077,13198,17537,8786,16724,10419,13095,14048,16288,11703,18031,11821,17923,12559,19410,17734,14635,30332,5969,26342,4449,15880,3744,14488,2714,14830,928,7521,180,2458,4,191,0,2,0,0,20240303
202402,9호선2~3단계,한성백제,0,0,897,187,3050,825,7397,1911,10488,6575,5964,4171,3630,2863,3444,2891,3872,3196,4116,3412,4040,3369,4116,3459,4460,3829,5645,5466,7636,8272,2958,6814,2687,3592,2374,3803,1856,3192,648,2144,128,820,4,7,0,0,0,0,20240303
202402,경강선,경기광주,0,0,2730,242,13575,1923,35513,4975,35998,7198,20095,4732,14319,4198,11842,5337,11766,5907,10206,7184,8779,8126,8378,9682,9400,15879,9586,17433,8349,33945,4290,22942,2832,19859,2166,12288,1368,9431,563,7806,2,53,0,0,0,0,0,0,20240303
202402,경강선,곤지암,3,0,832,125,2353,1440,6650,4530,5619,6082,4711,2251,3559,2609,4594,2551,4399,3225,3628,2930,3103,2816,3637,3614,4267,3893,6424,5105,6545,5268,2336,5862,1892,3306,1042,3513,583,2285,225,1828,0,0,0,0,0,0,0,0,20240303
202402,경강선,부발,3,0,877,15,2675,1455,5699,5105,5615,4302,4453,1811,3898,1710,4110,2253,3727,2570,3405,2350,3682,2425,3403,2740,4319,4145,5940,4951,4935,4519,2437,5672,1771,3893,1093,3822,704,3436,298,2131,2,1367,0,0,0,0,0,0,20240303
202402,경강선,삼동,0,0,1307,81,4481,1048,11198,2070,11099,2280,7336,1038,4548,899,3396,1562,3139,1738,2872,1826,2371,2666,2237,3586,2481,4110,3090,6779,2633,8542,1224,7449,917,5747,696,3934,325,3173,148,1726,17,47,0,0,0,0,0,0,20240303
202402,경강선,세종대왕릉,1,0,217,4,504,43,998,668,921,617,800,416,824,429,647,643,692,670,685,388,628,700,667,655,638,729,702,581,696,1122,236,730,142,643,79,437,58,227,10,291,2,99,0,0,0,0,0,0,20240303
202402,경강선,신둔도예촌,2,0,546,71,2545,367,5157,2189,4566,2656,3225,1183,2808,1116,2065,1044,2529,1395,2074,1454,1766,1538,1818,1842,2157,2654,3305,2925,2760,4891,1147,3063,1000,3344,519,2301,205,2034,71,1479,1,2,0,0,0,0,0,0,20240303
202402,경강선,여주,3,0,1597,11,4509,637,7113,2296,6870,2728,5988,2715,5874,2735,5356,3388,5163,3813,5033,3844,4954,4068,5200,5144,4513,5033,4253,5952,4129,7698,2475,7019,1629,6313,1454,4786,708,2758,243,3798,1,1433,0,0,0,0,0,0,20240303
202402,경강선,이매,2,0,528,53,1451,1049,3902,1872,3419,2309,1919,1686,1590,1097,1567,1071,1513,1180,1357,1403,1512,1317,1657,1423,1880,1657,2110,2201,2195,2635,1334,2382,1113,1122,1259,1226,947,735,340,364,10,139,0,0,0,0,0,0,20240303
202402,경강선,이천,5,0,759,33,3196,1336,7405,4390,6650,7544,5757,3982,5594,3309,5274,4649,5390,3986,4825,4484,4627,4685,4863,5189,5913,5197,6297,7644,7002,6864,3546,8623,2565,5201,2423,4490,1254,3891,532,1496,2,1001,0,0,0,0,0,0,20240303
202402,경강선,초월,3,0,1318,157,5532,1547,13562,3896,14727,4251,8886,1864,5474,1821,5172,2217,4569,2307,4354,2948,4004,3337,3710,3896,4171,5564,5284,7614,4981,11288,2181,10685,1524,7153,1005,6733,536,4376,330,3819,0,1,0,0,0,0,0,0,20240303
202402,경강선,판교,64,1,847,57,2032,7278,4579,16268,3588,31733,2509,22810,2708,12636,5370,9806,4275,7617,5036,6636,6979,6088,11679,5437,11287,7102,18665,6107,26298,6742,18696,4800,17392,2131,10594,1711,6626,1362,2572,848,5,245,0,0,0,0,0,0,20240303
202402,경부선,가산디지털단지,941,5,6062,2499,6145,9993,12308,49032,13937,133901,10603,66670,9928,21868,11393,15015,13989,15208,14754,16510,17082,15548,20140,15459,27373,18176,64145,21795,95666,25610,38897,19257,22789,12414,19037,11051,13298,10107,5829,6152,239,1023,0,0,0,0,0,0,20240303
202402,경부선,관악,136,1,7099,1447,11347,3159,29609,5554,25912,10060,13481,8908,10488,8515,9799,6827,11061,7201,10838,7170,9520,7486,9683,9057,10417,11724,10864,16083,10036,24651,5963,19961,4341,11956,3613,11282,2260,9212,1130,6474,77,683,0,0,0,0,0,0,20240303
202402,경부선,광명,0,0,29,1413,3294,2777,9877,6188,9444,6552,6132,5808,3942,3879,7687,2528,5617,7732,5190,438,3589,8342,6770,4684,7216,5007,8766,6951,9632,11744,8662,6893,3080,4439,7567,2783,2630,4379,1237,56,2,1,0,0,0,0,0,0,20240303
202402,경부선,구로,8834,29,17619,3353,15976,11509,31745,25858,32046,63168,23445,35872,19707,26316,20607,24131,22983,22440,23794,23928,24735,22776,27748,24354,31903,28816,47676,32750,52186,38677,23795,28125,18942,18594,16391,17872,10726,15727,4546,11772,60,9781,0,45,0,0,0,0,20240303
202402,경부선,군포,21,1,4237,1587,7598,7484,16439,28569,14770,38214,8828,8070,7091,4739,7244,4443,8078,5122,7227,5451,6901,5939,7497,6759,9560,7691,22629,9833,30785,14090,9878,10833,8548,7297,4622,5831,2523,5352,1073,3309,66,635,0,0,0,0,0,0,20240303
202402,경부선,금정,342,13,19892,4500,33312,17728,79484,40090,77980,83544,47780,32150,35274,21284,33720,23308,35714,25840,34039,27949,32227,29304,33860,37290,40192,43867,60488,59253,71464,85538,33300,69578,26225,42964,22442,39753,16323,34704,7284,23155,534,8887,1,1,0,0,0,0,20240303
202402,경부선,금천구청,358,6,9779,1336,15804,5727,37110,13683,35357,27899,21865,10554,16353,9132,15363,9514,15811,11351,15062,13413,13483,12991,13866,16575,15100,19879,16620,26038,25661,38568,10620,29163,7597,16094,6528,15835,4232,12860,1412,8590,54,616,0,0,0,0,0,0,20240303
202402,경부선,남영,68,0,2108,1097,3854,6863,11002,20072,17749,39512,11172,23329,8852,11288,9568,10040,10903,10292,11101,11473,11674,10884,12821,11886,16997,13028,27726,16325,34569,22410,15013,14774,12961,9592,12414,8508,10175,7826,4210,4831,262,1081,0,8,0,0,0,0,20240303
202402,경부선,노량진,355,8,3929,1484,5783,4883,14744,7095,20810,12847,12371,9712,9560,8295,11098,10471,12119,11058,13365,11642,13771,11015,13561,12705,13855,15789,15857,23201,16137,33616,12030,19725,12034,11840,12830,10720,12526,9023,4603,5693,279,1193,3,3,0,0,0,0,20240303
202402,경부선,당정,13,0,3519,911,9329,2781,21962,7803,19298,13244,10847,5903,8216,4045,8291,4357,9498,4760,8323,5151,7454,5601,8069,7410,7897,8880,9521,11754,11935,18455,4919,14902,3916,11126,3101,8964,2359,8723,983,5571,60,1039,0,0,0,0,0,0,20240303
202402,경부선,대방,369,4,4353,1799,7751,7137,20344,27066,26526,38522,15733,19320,12684,10686,12256,10623,13382,11318,13448,13589,14256,11552,14719,12973,15740,15444,26364,20558,33346,28996,12519,19052,9423,12983,8366,12769,5632,11223,1892,6665,133,1618,1,13,0,0,0,0,20240303
202402,경부선,독산,488,2,6796,2142,16052,10910,41017,43776,39171,91472,21227,42458,17309,15289,17286,11792,18993,12732,18045,13939,17735,12948,19425,15850,28450,18886,55087,24633,65276,40847,28037,32668,16021,19227,11589,18854,7058,18179,2645,10515,79,738,0,0,0,0,0,0,20240303
202402,경부선,두정,955,3,4960,1297,8364,3268,14615,6109,12897,9129,11377,10371,10425,8214,10289,8388,10559,10970,10293,10594,10556,9821,11332,8527,12737,12413,13912,15131,14748,19377,8705,15608,6568,11313,5696,8925,3791,8784,2277,7106,34,1983,0,0,0,0,0,0,20240303
202402,경부선,명학,90,4,5619,1904,9448,8082,23190,21718,19558,46578,10437,12104,7755,6908,8045,5537,9008,6487,8643,7579,8404,6482,9730,7222,12444,8543,22499,10821,32756,17935,10045,16063,8875,8665,6102,7489,3736,7155,1628,5196,108,1205,0,0,0,0,0,0,20240303
202402,경부선,병점,2935,21,7273,2907,25248,10062,44242,17645,35039,21996,24807,13293,24437,10862,23673,13299,24775,14629,22662,15700,21280,18386,22709,21737,25524,27037,29063,35638,28252,46832,16033,39533,12404,30445,10179,23667,7045,21714,2538,15642,52,6139,2,0,0,0,0,0,20240303
202402,경부선,서동탄,1,0,1162,7,5070,703,8867,1396,3683,1167,2603,667,2021,710,2132,1036,1979,1065,1954,1193,1766,1468,1969,2225,1722,2709,1924,3000,2013,5284,996,5574,689,2615,441,1788,414,2380,116,1510,10,1179,0,0,0,0,0,0,20240303
202402,경부선,서울역,8,10,44,589,118,4337,11500,6754,21647,7681,18961,6370,16230,5136,20536,3004,21096,5304,18877,4945,8945,4319,21814,5186,22548,5509,19186,9166,22689,9693,22283,6541,15217,4422,19021,3817,16141,2898,8702,694,1882,43,8,0,0,0,0,0,20240303
202402,경부선,서정리,42,1,3744,4066,10331,8371,14549,13776,14095,16719,12655,7492,12658,6607,12422,7055,14158,9125,11794,10259,12241,10412,13798,11743,17143,16148,30326,18855,20883,17522,11624,17692,9015,14249,6895,11059,4335,10565,2289,7542,90,754,0,0,0,0,0,0,20240303
202402,경부선,석수,257,0,6427,2070,13834,5289,30969,9721,29867,13001,16829,9189,12889,7679,11380,5881,12139,6517,11285,7483,10410,8011,11124,10102,12783,12552,14873,17955,14633,28249,7944,21679,5483,14053,4310,13154,3022,11510,1184,6759,55,463,0,0,0,0,0,0,20240303
202402,경부선,성균관대,179,1,7789,1910,25634,5675,59494,7807,48828,17183,24795,16352,20236,12838,18428,13234,20325,13975,18610,17015,18244,16636,18576,20743,23307,24812,23413,36422,21564,56495,14506,44544,11745,28650,10402,24792,8968,21009,4200,13985,248,2112,0,0,0,0,0,0,20240303
202402,경부선,성환,11,0,2001,687,3285,2212,4963,8977,5556,8630,6268,4835,6205,5439,5961,4706,6556,5472,8184,4981,7009,5062,6374,5650,9574,6659,11831,7100,9245,7339,4048,5736,3612,5263,1944,4748,1097,4135,532,3952,50,990,0,0,0,0,0,0,20240303
202402,경부선,세류,367,5,3530,1058,8384,2322,13605,3726,9295,3307,5207,2669,4866,2950,4547,2838,4717,3348,4315,3402,4276,3772,4695,4446,5903,6046,6485,7361,5110,11440,3030,9090,2436,6697,2065,6043,1196,4348,428,2544,17,812,0,0,0,0,0,0,20240303
202402,경부선,세마,236,0,1882,1086,5169,3134,8016,4071,7237,9200,5852,2262,4707,1843,4408,2450,4633,2489,5243,3025,4504,3245,4762,3103,6346,5660,6676,7136,7937,8255,3097,6934,1991,5263,1712,4591,1093,4240,564,2122,62,214,0,0,0,0,0,0,20240303
202402,경부선,송탄,56,1,4396,744,6756,3111,10985,5079,9582,6465,8417,3979,7665,3915,8121,4796,8159,5421,7859,6040,7201,6434,7716,7482,8366,8913,9019,11554,9790,11898,5568,11853,3822,9429,3224,7969,2090,6978,837,5924,75,488,0,0,0,0,0,0,20240303
202402,경부선,수원,1616,99,18603,3785,32272,27754,63580,42345,59499,59900,44014,56875,44776,62494,52080,64343,56862,77712,57844,76784,61167,77356,73671,78753,85947,88083,84584,97817,96566,122202,74104,92835,78471,55555,60708,40704,53024,33805,21455,21172,689,6821,0,0,0,0,0,0,20240303
202402,경부선,신길,562,1,8003,1322,9672,4025,20627,14187,28677,23706,16799,9392,11114,6289,9868,6139,12050,6801,10226,7941,9395,7607,9876,9423,11739,11389,16753,14471,24992,20179,9404,14813,7185,10343,6525,11124,4931,9487,1805,5475,104,1448,0,16,0,0,0,0,20240303
202402,경부선,신도림,290,2,1944,623,2678,2534,7408,5777,9751,13752,5299,6470,4202,4646,4208,4246,4467,4503,4566,5021,4648,4745,5086,5601,5986,6437,8603,8356,12174,11405,5788,7121,4584,3997,4542,3679,3499,2878,1503,1934,65,995,2,3,0,0,0,0,20240303
202402,경부선,안양,290,1,12661,3233,28594,12704,71288,15581,63568,26880,36048,22778,28131,20793,27742,24664,31455,26267,29994,30462,29624,26947,31409,35193,35485,39369,35440,49097,31712,74835,20534,58736,18125,33767,16908,28424,14092,23023,6707,16408,344,2577,0,0,0,0,0,0,20240303
202402,경부선,영등포,3372,100,13394,5870,14313,20822,35265,51277,51043,117666,35856,86354,36181,69425,42538,78472,51972,86291,55241,92222,59245,80385,83873,76822,97529,79870,112796,87163,149434,105179,92736,67815,93282,37371,72649,28767,58745,22905,24235,12968,865,3677,5,27,0,0,0,0,20240303
202402,경부선,오산,299,0,6707,1770,13483,9191,19638,23006,21496,17178,16629,12050,17868,10645,17332,10500,18768,13785,16524,14680,16664,14612,17502,17602,20364,21347,23266,24271,24931,29124,14858,22178,11558,17760,7901,13697,5053,10093,2190,7558,135,560,0,0,0,0,0,0,20240303
202402,경부선,오산대,263,1,2669,978,6214,2422,10831,3532,7770,6227,5957,2741,5054,2930,4842,3156,5094,3132,5608,4001,4849,4494,4787,3912,6015,6052,6712,7889,8060,11494,3473,9660,2889,5795,2689,5193,1912,4362,909,2559,99,258,0,0,0,0,0,0,20240303
202402,경부선,용산,329,11,4144,4829,5250,33307,20627,70437,29946,136246,40511,107558,35756,79988,54726,76916,52921,80984,64514,82310,52651,79899,96038,81694,106026,82814,120120,84929,150611,86645,101173,60993,98599,41395,98332,27012,68137,14025,23887,6350,1557,2020,13,14,0,0,0,0,20240303
202402,경부선,의왕,46,0,5508,3155,11905,10934,25802,28170,24036,23533,12546,8889,10559,5725,10642,6837,11407,7289,10580,8273,10192,8036,12045,10725,16957,12763,25029,15744,21416,25569,11214,17694,7691,12833,5918,11286,3783,9515,1599,6432,72,1188,0,0,0,0,0,0,20240303
202402,경부선,직산,49,1,699,307,1430,1076,1556,2475,1714,3238,1503,997,1479,854,1417,899,1384,1146,1400,979,1164,1110,1465,1129,1490,1492,3052,1819,3090,1968,1114,1957,741,1178,727,997,276,826,145,730,15,129,0,0,0,0,0,0,20240303
202402,경부선,진위,5,0,615,209,1372,2079,2330,7090,2012,6641,1847,2294,1613,1860,1762,1110,1735,1046,1811,1141,1634,1228,3283,1417,3132,1818,6608,2029,7956,2361,2630,2152,1499,1547,981,1442,467,1009,241,794,11,56,0,0,0,0,0,0,20240303
202402,경부선,천안,1591,4,2635,678,4800,2587,9198,5076,8686,10316,12730,11459,11425,10122,12878,12463,12323,13798,12603,13501,14645,12823,13953,13493,14475,12744,13737,17586,12918,17005,9146,11234,7341,8580,5444,6601,3226,4965,2020,3009,22,2050,0,0,0,0,0,0,20240303
202402,경부선,평택,75,3,6680,2415,11822,7554,20504,13100,20717,21558,22131,18860,23030,16002,22177,20920,22186,22579,23413,22228,23709,24656,24053,25376,26498,28956,30090,32817,27778,35885,20697,23778,20418,21240,14366,16184,11942,12076,6560,6812,101,2279,0,0,0,0,0,0,20240303
202402,경부선,평택지제,11,1,2279,5823,4613,9701,9507,11644,7868,7384,6542,4481,5997,3620,6279,4080,7102,4888,5251,4196,5750,4512,8437,5843,7648,6573,15039,7613,11051,9547,7948,9703,5861,6544,4480,5656,4203,5597,2068,3220,38,330,0,0,0,0,0,0,20240303
202402,경부선,화서,349,18,8252,1001,20830,4199,39020,6259,30291,12426,13648,17015,11478,24321,12041,33316,15057,38105,20637,43279,28286,40524,36354,37994,44384,32040,42826,33096,40037,44468,31037,32419,24855,17835,22663,12898,16060,11568,1947,7641,98,1293,0,0,0,0,0,0,20240303
202402,경원선,가능,304,3,6694,1212,10284,3308,20858,6268,18361,9540,11410,6585,10723,5595,10325,6636,10445,6755,9158,8193,8389,7420,8669,8992,8837,10608,10061,13079,8388,17313,5340,17104,4244,11070,3500,8338,2387,7756,970,4430,148,1891,0,0,0,0,0,0,20240303
202402,경원선,광운대,1938,23,5687,1033,11803,2244,27934,4333,25198,9677,14388,7896,11216,7431,11234,7426,11789,9165,11515,9568,10547,9755,10677,11935,11040,14677,10810,16078,9485,23578,5865,18722,5712,12654,5248,10651,3699,9656,1732,7898,107,4150,1,46,0,0,0,0,20240303
202402,경원선,녹양,300,1,4597,661,7015,1738,14403,3811,12166,6588,7871,3863,7304,3056,7481,4486,7638,4878,6729,5363,5861,5064,6337,6409,6195,6797,6766,9690,6839,11898,3289,11857,2440,8070,1991,5403,1268,5714,628,3664,92,1328,0,0,0,0,0,0,20240303
202402,경원선,녹천,1031,58,3625,659,6681,1108,18060,3002,16461,4124,9311,2485,7454,2967,6437,3293,7350,4045,6235,4177,5045,4612,4981,5509,5316,6858,5440,8210,4106,12057,2839,11350,1682,6746,1577,5936,1202,5685,450,3378,31,915,0,10,0,0,0,0,20240303
202402,경원선,덕계,29,0,4960,643,12730,3361,20929,3803,17980,5873,10233,3428,8912,2851,7773,3389,6846,3979,7036,4528,5755,4864,6445,6822,6915,7972,6274,11250,6278,16862,3337,14176,2316,10154,1813,8397,1377,6236,590,4842,113,1862,0,0,0,0,0,0,20240303
202402,경원선,덕정,1,0,3386,1212,7969,5464,16099,7680,16367,9926,10508,5401,9830,4858,9001,5038,9017,5551,9867,6901,7866,7347,8413,7726,8717,8514,9791,11071,10334,14406,4800,12246,3381,8873,2448,8030,2049,6020,1136,4140,258,1883,0,0,0,0,0,0,20240303
202402,경원선,도봉,202,25,5954,1120,8636,2693,17389,3258,15701,9301,11709,6681,10571,6768,9497,6389,9640,8026,9577,7925,9123,8519,8868,10200,8536,11126,9251,12924,9463,14746,4075,13451,2974,8136,2425,6842,1724,6483,736,3906,123,1340,0,7,0,0,0,0,20240303
202402,경원선,도봉산,257,10,5558,787,8308,1737,18018,3197,18199,5161,12851,9016,11419,12399,11532,12476,14146,13545,16739,10716,19343,9302,19074,9247,17738,8997,14700,8533,11738,9313,6564,8095,4094,5076,2957,4426,2014,3967,849,2679,137,1164,2,5,0,0,0,0,20240303
202402,경원선,동두천,52,0,1040,499,2686,1965,4486,4928,5563,3516,4962,3017,4547,2894,4498,3667,4279,4094,4625,4005,4524,3865,4756,2551,4666,3666,3681,5163,4132,4943,1951,3895,1255,2932,595,3003,468,1552,187,1945,4,817,0,0,0,0,0,0,20240303
202402,경원선,동두천중앙,15,2,2229,597,4035,1896,6483,3014,7463,7962,5288,3822,5539,4128,5443,4346,6263,4193,5190,4730,4828,5018,5516,4296,5340,5445,4836,5718,5784,6748,2447,5178,1793,4025,1284,3146,798,2684,411,1941,28,1081,0,0,0,0,0,0,20240303
202402,경원선,망월사,383,8,6236,966,10559,2914,23611,4454,22190,11195,15219,8500,12783,7815,12502,9212,12534,10214,12974,9735,10925,10067,10667,11821,10052,14006,10944,16797,8838,22676,4899,20164,3951,12538,3440,10303,2499,9615,1090,5592,208,2737,0,12,0,0,0,0,20240303
202402,경원선,방학,519,9,10471,1490,12789,5249,29451,7811,26070,17760,18683,10133,16084,10676,15150,10226,17251,11894,16114,12797,14145,14750,13953,17290,14858,19505,15539,22400,16565,25804,9344,25363,7055,13918,5946,11865,3876,11018,1814,6194,249,2274,1,13,0,0,0,0,20240303
