,사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자,Station,Line,Connection,Longitude,Latitude
56,202404,1호선,제기동,409,2,5326,2524,9582,10009,22601,21872,33720,40499,24375,34844,25928,39135,32789,44605,38939,45521,41805,47710,44780,45354,46888,38738,46321,34891,44241,29528,40379,28866,22224,19162,14668,12665,9528,11819,5984,9885,2574,6027,211,1665,0,0,0,0,0,0,20240503,제기동,1호선,소요산-용산,127.034893,37.578103
57,202403,1호선,제기동,454,20,5248,2311,9123,9142,21627,20574,33436,38629,23726,32922,25975,38938,33474,47127,40208,49439,44610,51870,49087,49405,51973,41822,49754,37055,46026,30607,40905,28910,22802,19926,15247,12939,10010,12159,6109,10296,2658,6775,197,1662,1,1,0,1,0,0,20240403,제기동,1호선,소요산-용산,127.034893,37.578103
58,202402,1호선,제기동,367,10,4382,1975,7771,7619,18300,17877,29039,34339,20753,29613,22382,34530,29765,40792,36293,44652,39551,45782,43087,45412,46965,37579,45052,32271,40556,26240,36745,24834,19325,17673,12844,11461,8415,10380,5388,8874,2375,5752,174,1595,0,35,0,0,0,0,20240303,제기동,1호선,소요산-용산,127.034893,37.578103
59,202401,1호선,제기동,471,14,5041,2103,8277,8504,20381,19861,32704,37185,22261,31961,23084,36440,31460,46717,41271,50801,44637,52905,48579,49917,53018,39759,51224,33535,43828,27577,38465,27609,19698,19451,12881,12490,8597,11179,5857,9448,2329,5834,168,1691,0,0,0,0,0,0,20240203,제기동,1호선,소요산-용산,127.034893,37.578103
60,202410,1호선,종각,159,8,4201,5781,4488,35252,7237,110525,11342,263764,14380,149295,20352,67223,29528,64274,35660,55950,44325,60596,56629,49998,75299,41427,97644,43085,164480,47217,218416,47311,99322,24271,83724,13048,83337,9986,59049,7095,24983,4267,1677,1077,0,1,0,1,0,0,20241103,종각,1호선,소요산-용산,126.982923,37.570161
61,202409,1호선,종각,137,8,3812,5145,4180,29747,6629,101621,10282,241900,12863,129534,18660,56847,27091,52463,32004,47592,39239,46633,49370,39402,62137,35715,76439,38797,137137,42941,187980,43182,85913,22345,73730,11962,74618,8999,53250,6762,22978,4522,1728,1214,15,18,0,0,0,0,20241003,종각,1호선,소요산-용산,126.982923,37.570161
62,202408,1호선,종각,125,6,4026,6046,4190,32631,6867,114700,10586,271026,13810,140028,19762,62834,29243,57136,35596,51179,42921,48631,54421,41089,62177,37256,78946,40448,155627,46459,216065,48527,91568,24525,78823,13126,80721,9665,58075,7243,24688,4490,1658,1194,1,7,0,0,0,0,20240903,종각,1호선,소요산-용산,126.982923,37.570161
63,202407,1호선,종각,142,1,3866,6510,4200,35908,7104,126021,10727,302766,13413,158467,19771,64813,30809,57553,36807,50731,44353,50389,54100,42541,64756,37467,83558,40880,166681,47801,241078,50159,98864,23570,85591,12579,88419,9419,62601,7009,26606,4544,1902,1150,0,4,0,0,0,0,20240803,종각,1호선,소요산-용산,126.982923,37.570161
64,202406,1호선,종각,132,7,4291,5787,4312,32747,6588,106889,10892,249815,13378,138844,19177,63520,28571,61655,35435,55161,43637,53368,53374,45032,65195,40184,80051,44080,145386,47291,202356,48025,91106,22722,81222,12570,85689,9669,61865,7016,26952,4587,1676,1300,0,0,0,0,0,0,20240703,종각,1호선,소요산-용산,126.982923,37.570161
65,202405,1호선,종각,154,3,4348,5805,4534,33873,7478,114857,11582,263420,14513,149705,20618,69141,31157,66029,38284,57945,48745,56482,59980,46711,72247,41560,87020,45197,155670,50248,216051,52494,97830,26910,88518,14902,94549,11103,66342,7991,29575,5499,2053,1464,0,1,0,0,0,0,20240603,종각,1호선,소요산-용산,126.982923,37.570161
66,202404,1호선,종각,140,4,3754,5916,4432,31983,6987,116830,11438,271585,13857,153462,19090,65403,28559,58646,34028,51264,43174,50404,54045,41831,66388,36375,81012,38714,153426,45018,220336,48477,97736,25030,83719,13279,86190,10047,61700,7354,27596,4706,2029,1395,1,2,0,0,0,0,20240503,종각,1호선,소요산-용산,126.982923,37.570161
67,202403,1호선,종각,166,8,3937,5736,4593,30251,6932,110276,11660,265184,14215,148928,19882,64798,28828,62550,34619,56496,44934,54221,56227,45718,68384,39974,83222,42263,153022,47827,219293,51618,99833,25915,86465,13392,88535,10309,63326,7564,27626,4695,1724,1489,0,0,0,0,0,0,20240403,종각,1호선,소요산-용산,126.982923,37.570161
68,202402,1호선,종각,133,1,3352,5021,3756,25760,5665,98742,9488,245265,11360,138624,16300,58656,25975,56454,32169,50037,40809,50074,51002,41355,63739,36572,76266,38428,140462,43233,205004,46696,92773,24191,78822,11912,81880,8756,60605,6590,26472,3860,2011,1244,21,12,0,0,0,0,20240303,종각,1호선,소요산-용산,126.982923,37.570161
69,202401,1호선,종각,154,0,4301,5256,4440,30199,6153,119089,9785,291574,11726,161390,16793,64161,27269,61133,33905,53851,43922,52879,54173,43530,67623,39488,80047,42755,160860,49806,242452,53694,107960,25983,92403,12063,96264,8355,69433,5944,29919,3653,2021,1155,0,1,0,1,0,0,20240203,종각,1호선,소요산-용산,126.982923,37.570161
70,202410,1호선,종로3가,219,10,4354,3123,4312,13909,6331,27628,10864,64799,16221,65220,22921,60132,32607,72904,44982,72041,50835,66250,62324,58628,73941,49311,83450,47504,94637,44436,100580,43323,62119,23550,52834,14086,52605,11358,40793,8941,18787,5645,1784,2380,1,32,0,0,0,0,20241103,종로3가,1호선,소요산-용산,126.991806,37.571607
71,202409,1호선,종로3가,161,7,3823,2626,3793,12567,5706,24783,9864,58839,14377,57500,21105,51663,30665,59656,40971,60417,44148,55073,51681,48162,58869,41168,66916,40675,76877,38370,84466,37979,53447,20493,45319,11971,46243,9876,35441,7741,15900,4992,1621,2004,21,59,0,0,0,0,20241003,종로3가,1호선,소요산-용산,126.991806,37.571607
72,202408,1호선,종로3가,155,6,3870,3021,3875,13177,5684,26758,9806,63304,14245,62402,21624,53476,31634,59395,41747,57635,44557,54336,48676,45688,55114,38710,64985,38495,78599,36243,86833,37525,51493,20120,43678,11328,45416,9187,34277,7555,14877,4662,1390,2184,3,281,0,0,0,0,20240903,종로3가,1호선,소요산-용산,126.991806,37.571607
73,202407,1호선,종로3가,175,15,4050,3175,3679,14242,5855,29958,9770,73350,14267,70132,21669,57358,32228,64102,43194,62702,47977,58608,53642,48318,61187,41627,69612,39102,84505,39074,95524,39798,54497,20449,47242,11406,50866,9502,37870,7642,15786,5029,1601,2265,1,48,0,0,0,0,20240803,종로3가,1호선,소요산-용산,126.991806,37.571607
74,202406,1호선,종로3가,206,13,4296,3015,3961,13851,5968,28024,10284,65287,15280,64208,21306,54327,31225,64449,41877,63668,46714,56988,54115,49440,61719,43139,69276,42851,81036,40724,89429,40553,56145,21628,50353,12861,53975,10546,41316,8280,18427,5240,1765,2042,2,6,0,0,0,0,20240703,종로3가,1호선,소요산-용산,126.991806,37.571607
75,202405,1호선,종로3가,194,7,4294,2708,4106,14292,6284,29101,10454,69603,16096,68378,22776,58796,33346,69129,44970,67940,52158,63757,61199,55037,69116,47170,76216,45767,87335,43561,96245,44642,60263,24477,54181,14575,57716,11432,44832,8986,21757,5957,2307,2498,2,34,1,1,0,0,20240603,종로3가,1호선,소요산-용산,126.991806,37.571607
76,202404,1호선,종로3가,213,9,3993,2632,3760,13113,6192,28333,10487,69582,14903,67013,21481,56758,32378,66230,41670,66793,49408,61232,58537,52853,67386,45645,74639,43708,88068,42730,97536,43348,60598,23791,51089,13529,53532,10456,42546,8327,19796,5417,2108,2426,1,38,0,1,0,0,20240503,종로3가,1호선,소요산-용산,126.991806,37.571607
77,202403,1호선,종로3가,181,14,4155,2562,3762,12688,6021,26436,10148,67106,15160,66502,22152,58754,32991,70821,42507,73846,51385,66456,61695,58454,71047,48864,77347,46933,88282,45179,97794,44344,61918,22457,51467,12714,53439,10241,39711,8129,17041,5336,1532,2489,0,43,0,0,0,0,20240403,종로3가,1호선,소요산-용산,126.991806,37.571607
78,202402,1호선,종로3가,140,6,3314,2291,3059,10241,4854,22718,7694,59485,11218,59730,17831,52802,28666,61345,37817,63277,45632,60522,53845,51990,62676,43572,69151,41270,77684,37239,87822,37778,52670,19550,43426,10125,44514,8038,34134,6516,15293,4082,1453,2029,26,68,0,0,0,0,20240303,종로3가,1호선,소요산-용산,126.991806,37.571607
79,202401,1호선,종로3가,207,2,3888,2632,3468,11373,5066,25327,7959,69662,11413,69562,17423,58183,30721,68523,42756,70384,51354,65969,58557,54553,68056,45649,74511,42421,86410,39719,99341,40410,56794,20024,47420,10023,48669,7648,37345,6045,16014,3796,1449,1928,1,26,0,0,0,0,20240203,종로3가,1호선,소요산-용산,126.991806,37.571607
80,202410,1호선,종로5가,66,2,2201,4098,3334,18537,6403,41918,10525,95222,15511,69056,25341,61395,37059,65381,46100,60386,54652,55823,63544,52539,68909,43911,74949,41074,92376,36526,97050,31987,51839,18467,36297,11016,32840,8138,17953,5837,5732,3708,327,923,0,2,0,0,0,0,20241103,종로5가,1호선,소요산-용산,127.001849,37.570926
81,202409,1호선,종로5가,43,0,1983,3194,2988,15341,5755,37803,9792,86380,14556,59686,24542,54992,35471,54834,42459,50487,48405,47761,55348,45308,57798,38348,61979,36277,77432,32421,83840,28577,44337,17163,31761,10311,28634,7269,16054,5379,5348,3500,343,924,5,19,0,0,0,0,20241003,종로5가,1호선,소요산-용산,127.001849,37.570926
82,202408,1호선,종로5가,45,2,2011,3300,3103,16310,5766,40565,10064,94274,15294,62086,26645,55416,36972,55266,43567,50025,49062,45662,53690,43335,55870,36652,61372,36043,82109,32559,90478,30662,44524,18052,31584,10490,28913,7214,17890,5558,4955,3478,346,824,0,0,0,0,0,0,20240903,종로5가,1호선,소요산-용산,127.001849,37.570926
83,202407,1호선,종로5가,61,1,2120,3643,3154,18162,6329,45719,10376,105683,15050,66733,25194,57274,35274,56712,43630,52413,50333,49405,56722,45136,59253,38390,66333,35497,89230,33413,99098,31381,46621,17576,33421,10273,30492,7387,20853,5451,5776,3446,368,854,0,0,0,0,0,0,20240803,종로5가,1호선,소요산-용산,127.001849,37.570926
84,202406,1호선,종로5가,42,2,2053,3522,3089,17690,5783,40044,10330,91110,15744,63157,25936,58515,36916,61008,45736,55596,51704,50728,58012,46226,60944,39155,66041,38006,81031,33990,89164,30172,45102,17925,33541,10700,32161,7569,19629,5663,5933,3597,334,1000,0,0,0,0,0,0,20240703,종로5가,1호선,소요산-용산,127.001849,37.570926
85,202405,1호선,종로5가,53,1,2233,3786,3435,18472,6016,44110,10924,96896,16848,68332,26391,62552,39301,65034,49052,60241,57058,56729,64977,52834,68625,44825,73786,41343,88756,37754,97336,33498,50922,20595,38774,11940,34722,8514,22492,6320,6968,4295,415,1280,0,0,0,0,0,0,20240603,종로5가,1호선,소요산-용산,127.001849,37.570926
86,202404,1호선,종로5가,38,2,1997,3764,3361,17380,5936,43604,10505,99401,15190,67784,24499,60892,36685,62864,45987,58683,53569,54562,62163,50877,65474,42509,71618,39876,88592,35214,97906,31830,51431,19468,37599,11041,33165,7925,21398,5978,6494,3795,366,1319,0,0,0,0,0,0,20240503,종로5가,1호선,소요산-용산,127.001849,37.570926
87,202403,1호선,종로5가,58,1,2084,3639,3293,16308,6024,41406,10870,95776,15633,67944,26038,63208,39395,67687,49374,67490,58751,58127,67341,55937,71046,46934,74213,44506,92141,38352,101103,34894,55914,20769,40689,12441,36167,8740,20962,6396,6554,4121,401,1456,0,1,0,0,0,0,20240403,종로5가,1호선,소요산-용산,127.001849,37.570926
88,202402,1호선,종로5가,20,1,1641,2969,2505,13775,4998,35692,8487,87252,12088,58252,20499,52213,32598,55825,40471,55028,48038,51149,55931,47277,61451,40324,64981,38209,82080,33106,91729,29215,46416,16582,33717,9372,31247,6898,16962,5258,5576,3096,347,1101,0,12,0,0,0,0,20240303,종로5가,1호선,소요산-용산,127.001849,37.570926
89,202401,1호선,종로5가,31,0,1910,3435,2860,14925,5596,41804,8834,102244,11955,63674,20296,55475,31765,59987,42502,58152,51157,53792,59336,50728,64361,42599,69314,39180,91555,33930,102795,30592,50341,16567,36142,8984,33089,6398,17598,4808,5935,3207,342,922,0,2,0,0,0,0,20240203,종로5가,1호선,소요산-용산,127.001849,37.570926
90,202410,1호선,청량리,1216,23,11358,3394,19330,11868,50889,19730,60782,42012,40456,40624,36394,43515,44380,51366,49053,49732,52184,50771,54644,55105,57655,51753,60601,51388,55945,52642,48330,60729,27809,39747,22379,25383,17358,24426,11270,20076,4437,12302,290,3541,0,0,0,0,0,0,20241103,청량리,1호선,소요산-용산,127.046835,37.580178
91,202409,1호선,청량리,1147,24,10362,2969,17652,10416,46564,17328,54789,37410,36528,38920,34263,42762,40457,46075,45691,45595,45936,47717,48068,48368,50287,47168,54441,47034,51736,47921,44720,54174,26021,35625,20417,22754,15613,21944,10265,18181,4044,11172,282,3704,6,103,0,0,0,0,20241003,청량리,1호선,소요산-용산,127.046835,37.580178
92,202408,1호선,청량리,1198,17,11131,2962,18703,11177,48787,17666,56851,38291,37452,35717,34092,40618,38893,46331,43268,47762,43555,46906,44349,45533,48211,44506,53463,47436,52562,48733,46012,58274,27024,37339,20761,23172,15166,22150,9718,18746,3929,11457,223,3295,0,4,0,0,0,0,20240903,청량리,1호선,소요산-용산,127.046835,37.580178
93,202407,1호선,청량리,1158,14,11466,3076,20025,10875,54254,18369,63524,40370,38532,36695,33796,39885,38455,46220,42792,48821,43795,48144,45896,46845,50294,45372,54674,45960,53113,49040,47244,61600,26934,39699,21657,24095,16120,22837,10316,19842,4096,12043,249,3536,0,3,1,0,0,0,20240803,청량리,1호선,소요산-용산,127.046835,37.580178
94,202406,1호선,청량리,1209,19,11878,3318,19612,11485,48626,18558,58534,39162,39121,39152,35432,42298,40503,48070,44926,48320,45720,49298,47156,48172,51634,46283,56458,47498,53582,48809,46979,58675,27899,37627,22694,23559,17252,23600,10845,19925,4318,12297,334,3743,0,0,0,1,0,0,20240703,청량리,1호선,소요산-용산,127.046835,37.580178
95,202405,1호선,청량리,1177,16,12012,3019,20086,11752,51606,19194,61729,41385,40596,41391,36700,44378,41912,51053,48749,52261,50693,54530,52713,53175,56184,50741,61320,49254,56161,51559,48516,61207,29378,41429,23828,25687,18772,24632,12067,21290,5098,13831,430,4556,2,1,0,0,0,0,20240603,청량리,1호선,소요산-용산,127.046835,37.580178
96,202404,1호선,청량리,1145,21,11873,2610,19144,10607,50516,18457,60787,40667,38368,40203,34032,40921,38628,47043,45870,49631,46739,52309,49048,50923,53901,48118,57879,47234,53603,48901,47248,58923,27366,38355,21866,24365,16697,23174,10841,19857,4394,12367,364,4043,0,0,1,1,0,0,20240503,청량리,1호선,소요산-용산,127.046835,37.580178
97,202403,1호선,청량리,1099,38,11050,2532,18248,10453,48605,18593,59026,39334,38315,39556,34168,41658,40463,50186,47151,54708,50178,57712,53221,56185,59783,52268,63858,49975,58808,50048,50385,59427,28647,39455,22281,24829,17667,23718,11690,19773,4778,12794,339,3766,1,1,0,0,0,0,20240403,청량리,1호선,소요산-용산,127.046835,37.580178
98,202402,1호선,청량리,859,44,9224,2217,15287,9017,40843,14392,51630,32275,32436,29679,28932,35589,34818,44001,40575,49088,43762,49636,47445,51514,52716,47777,55170,43852,49921,41896,42700,49877,23767,34826,18687,21321,14011,20763,9882,17078,3941,10581,268,3704,9,87,1,1,0,0,20240303,청량리,1호선,소요산-용산,127.046835,37.580178
99,202401,1호선,청량리,908,43,10269,2414,16782,10324,45438,15525,58073,35126,35082,31268,29883,36791,36232,47097,42871,51953,46995,53992,50625,53867,56478,50603,59405,45497,53432,44588,45011,56295,23579,36920,18484,22896,14513,21573,9636,17823,3536,10764,217,3523,0,1,0,0,0,0,20240203,청량리,1호선,소요산-용산,127.046835,37.580178
100,202410,2호선,강남,148,4,8113,11256,18052,59663,39807,152310,62260,305899,55503,314095,56166,152585,73333,106734,90028,105127,103821,117232,115518,106279,138523,100433,166859,110577,248211,139876,310065,174771,209257,105117,162387,60203,176696,50949,152466,40501,68924,23190,11657,6444,6,114,0,0,0,0,20241103,강남,2호선,신도림-성수,127.027926,37.497175
101,202409,2호선,강남,114,10,7414,9887,15938,54404,34752,141349,56263,274287,48750,279047,49975,136496,65176,94696,80632,93626,93708,106370,105421,98848,128131,91314,153766,99625,227739,128965,279560,159507,189453,98356,146263,54853,159935,46135,141193,38713,63852,21528,10657,5697,37,119,0,0,0,0,20241003,강남,2호선,신도림-성수,127.027926,37.497175
102,202408,2호선,강남,99,11,8179,11022,18066,60037,38786,158992,60693,308060,50552,312908,53113,154554,71474,106865,89923,105213,102327,119656,115563,104119,140705,99281,170986,107005,259148,139623,319452,182245,208819,105956,162986,59659,180169,51926,164159,44952,75050,22979,12689,6529,0,36,0,0,0,0,20240903,강남,2호선,신도림-성수,127.027926,37.497175
103,202407,2호선,강남,115,0,8057,11875,18729,63922,42099,175071,67164,343130,55534,352090,56518,167170,74466,112643,93834,110291,110696,124949,122842,108840,147503,103380,179006,111849,277252,146724,351537,190377,227563,108650,175972,61340,198331,51416,174154,43676,76919,23155,13789,6795,0,44,0,0,0,0,20240803,강남,2호선,신도림-성수,127.027926,37.497175
104,202406,2호선,강남,186,4,8383,10593,18089,56697,38842,150508,59460,291770,51506,299243,53318,147664,70621,102357,86359,99608,101265,115681,112416,102448,138228,97380,163191,104824,239429,134314,298631,168436,197594,100343,157911,59625,179157,52252,157277,42110,71790,24019,11942,6203,1,1,0,0,0,0,20240703,강남,2호선,신도림-성수,127.027926,37.497175
105,202405,2호선,강남,202,7,8610,12221,18832,57752,41262,161939,64959,310888,55240,318183,57173,154527,75338,107468,91255,102575,107493,120191,118453,107403,142482,102934,168883,109900,250437,137306,320114,179423,212568,105017,165847,61527,188088,52670,163006,44364,75548,26529,13011,7303,3,3,0,0,0,0,20240603,강남,2호선,신도림-성수,127.027926,37.497175
106,202404,2호선,강남,173,8,7896,12067,18238,57141,41872,165152,65200,320711,54376,321764,56291,155422,72752,103666,89392,99548,105061,113974,116662,100826,140196,96703,164793,105599,251532,136585,327013,178773,215890,106633,164513,60724,186763,52381,159568,42987,72549,24916,13233,7336,1,94,0,0,0,0,20240503,강남,2호선,신도림-성수,127.027926,37.497175
107,202403,2호선,강남,160,11,8655,12033,18221,55207,40387,158391,63749,306120,55464,318875,58090,155293,76033,109319,92545,107640,108792,123821,119338,109792,145423,104716,172540,113979,250093,146469,317800,186487,216856,113971,173723,62212,196571,50420,171155,41116,78222,25058,12818,6649,2,16,0,0,0,0,20240403,강남,2호선,신도림-성수,127.027926,37.497175
108,202402,2호선,강남,145,10,8014,10814,15893,48302,34322,134771,56432,271355,47897,297901,49385,144846,66553,100657,83055,102174,99795,115878,111077,102223,135786,100553,161058,104287,227675,129490,290496,168280,202703,102002,157648,54598,177333,43201,152850,36371,75106,21386,13409,6133,41,190,1,0,0,0,20240303,강남,2호선,신도림-성수,127.027926,37.497175
109,202401,2호선,강남,155,12,9127,12101,18360,57103,40004,159689,64299,315253,52617,343380,53099,163056,71272,111573,91496,108465,110565,127216,121968,111445,147769,106767,175313,109387,258907,142923,338484,188765,228121,109355,174832,57286,196044,45131,172933,37679,83163,22353,14609,6470,7,146,0,0,0,0,20240203,강남,2호선,신도림-성수,127.027926,37.497175
110,202410,2호선,강변,26,0,9024,2088,24246,24771,67440,25696,102900,43235,76719,35234,61730,35771,54819,34376,49804,37966,47907,43070,44522,45689,45759,55118,49364,59874,55566,73326,58419,94343,42867,66098,34716,47370,29271,39054,17463,33338,6071,17773,782,4555,0,77,0,0,0,0,20241103,강변,2호선,신도림-성수,127.094681,37.535095
111,202409,2호선,강변,42,5,8071,2003,21787,22002,60288,22753,89941,39752,67541,33271,56108,33424,49047,33062,45902,37021,43945,40913,41393,44044,43715,51963,48245,55949,51814,66538,54677,84737,38878,60314,31933,43198,26395,35573,17146,31549,6515,16951,866,4142,7,60,0,0,0,0,20241003,강변,2호선,신도림-성수,127.094681,37.535095
112,202408,2호선,강변,26,1,8855,1999,25035,22178,69759,23705,100292,44053,74527,37278,59380,36641,52048,33828,47875,37467,45599,40661,40884,43964,43688,51997,49114,56630,54241,71882,57301,96578,40718,67850,31193,47957,26700,40076,18883,36729,6479,18674,871,4783,0,40,0,0,0,0,20240903,강변,2호선,신도림-성수,127.094681,37.535095
113,202407,2호선,강변,32,1,10399,1938,30794,20050,85452,22538,121145,43387,84676,35244,63704,35561,55261,33353,50848,38347,47577,42289,42932,46260,46004,54769,49775,60607,54938,80916,58114,113773,38550,76951,29620,53696,25060,45393,16297,42332,6542,21476,1055,5682,1,26,0,0,0,0,20240803,강변,2호선,신도림-성수,127.094681,37.535095
114,202406,2호선,강변,42,0,9736,2263,28232,22637,73513,24444,105081,41824,79608,34941,63899,35894,55390,33798,50128,37812,48844,42842,44094,46301,46345,56857,51364,62152,55606,77465,58009,102146,41481,71892,31929,52198,28018,46607,18086,40542,7099,21427,992,5250,1,27,1,1,0,0,20240703,강변,2호선,신도림-성수,127.094681,37.535095
115,202405,2호선,강변,41,1,9923,2320,29604,23765,80049,26112,114345,44252,86916,36126,67149,37225,58910,35651,53980,40532,52083,46735,46797,50558,49122,61162,52897,66730,59215,84196,62715,111465,45673,77978,36709,56501,30835,47625,19846,44741,8165,22397,1166,6750,1,36,0,0,0,0,20240603,강변,2호선,신도림-성수,127.094681,37.535095
116,202404,2호선,강변,37,0,9856,2091,29043,21263,81109,24857,117162,42790,87385,34882,66503,35873,57444,33920,52337,37748,49770,42751,44195,46601,46571,57156,49799,64591,54886,81253,58786,110777,41932,78394,33077,56361,28305,46757,17334,41919,7447,21429,1041,5844,1,56,0,0,0,0,20240503,강변,2호선,신도림-성수,127.094681,37.535095
117,202403,2호선,강변,30,0,9611,1957,27577,19013,78725,22925,114915,39946,86743,33711,66177,35426,59286,35150,54489,39704,51866,44707,46205,48858,49031,59449,52951,66297,56669,81861,59119,108669,40758,78444,32245,55535,27425,45694,17237,41303,6937,22207,871,5739,1,54,0,0,0,0,20240403,강변,2호선,신도림-성수,127.094681,37.535095
118,202402,2호선,강변,37,1,7976,1821,23548,17678,67627,21323,104054,37917,79868,33995,61767,35970,57267,34702,53054,39481,51929,43844,46123,47884,46399,56286,49982,61483,52943,75173,55029,101047,38887,74961,30083,51000,26151,42187,16560,36531,6839,19728,1058,5151,18,68,0,0,0,0,20240303,강변,2호선,신도림-성수,127.094681,37.535095
119,202401,2호선,강변,16,1,9033,1973,27278,18327,77773,21130,118198,39563,86916,33994,65301,35153,57913,34583,53280,38010,52052,43181,46472,48200,47264,55183,50296,61693,54529,78294,58173,108897,39661,79125,29433,53042,24827,43932,15490,39789,6363,21367,1000,5433,0,146,0,0,0,0,20240203,강변,2호선,신도림-성수,127.094681,37.535095
120,202410,2호선,건대입구,363,7,15774,2020,22857,16300,55025,25536,92401,62031,65147,50865,44187,47813,42710,50082,49059,56610,54397,61679,56842,61458,61496,68024,69607,81486,82846,108164,90451,150214,69703,103424,71638,67678,73845,63437,70545,56818,41354,33151,6663,10871,8,1029,2,3,0,0,20241103,건대입구,2호선,신도림-성수,127.07023,37.540693
121,202409,2호선,건대입구,269,6,14107,1851,20717,14469,49985,22125,83389,55240,57771,44061,38883,42987,37573,44048,43248,50200,47249,54867,49755,56100,54363,61841,63555,75065,73810,97859,80327,136138,61768,96576,63427,62535,67172,58459,65646,52238,38657,30811,6292,10569,76,868,0,6,0,0,20241003,건대입구,2호선,신도림-성수,127.07023,37.540693
122,202408,2호선,건대입구,307,6,15720,1764,22231,15611,52152,23759,87234,50856,60922,45562,39060,40591,37031,44621,41526,50490,44246,55486,46420,55660,51411,62097,62497,74863,73139,100115,79320,145899,60898,101076,64071,64113,67603,58946,67707,54120,40634,30931,6716,10878,9,829,0,0,0,0,20240903,건대입구,2호선,신도림-성수,127.07023,37.540693
123,202407,2호선,건대입구,307,4,15443,1963,23099,16224,57520,26313,98192,59029,66378,50920,40013,41768,38174,45683,43916,52804,47050,59322,48116,56811,53214,63808,63379,75901,76674,104389,86011,155257,63125,104139,65293,64536,70262,60134,69238,54222,42826,31167,7575,12149,7,777,0,0,0,0,20240803,건대입구,2호선,신도림-성수,127.07023,37.540693
124,202406,2호선,건대입구,377,7,16748,1948,22382,16109,52185,24975,88048,57202,61957,48552,40251,45579,40002,49112,45365,55040,49646,61104,51615,60527,57734,66474,66472,79025,76544,103055,84066,146055,64833,100300,69490,67208,75650,63062,74785,55779,44872,32930,7169,11175,6,870,0,0,0,0,20240703,건대입구,2호선,신도림-성수,127.07023,37.540693
125,202405,2호선,건대입구,452,10,17846,2065,24006,17320,55674,26048,94805,62759,67262,51000,44057,50315,42934,53493,49799,59943,54168,65738,56906,65033,62552,71660,72425,83812,84393,115150,92086,159117,71608,110610,75105,71961,80831,66875,82523,60325,52432,36174,9343,13490,13,1048,0,0,0,0,20240603,건대입구,2호선,신도림-성수,127.07023,37.540693
126,202404,2호선,건대입구,411,6,15975,1826,22760,16763,56895,26153,97143,64423,67561,51338,43148,47316,41556,49309,48280,54806,52486,60510,53337,59589,58803,65321,68109,78442,79290,108183,90368,157172,70389,110721,72186,69598,77698,65414,77697,58669,48347,34159,8522,11855,11,959,0,0,0,0,20240503,건대입구,2호선,신도림-성수,127.07023,37.540693
